Fenology	Rmax	M	Gamma	GenTime	MutRate	alpha	P	Kpftfactor	randomTrend	islandSide	Growth	Mrecruit	Germ	Mseed	Annual	Mass	Lineage	MotherspID	optimalAltitude	MassSeedling	MassSeed	KpftfactorSeedling	generalist	verticalgeneralist	speciesType	yearOfSpec
28188	3.95108	0.138288	397	0.893	2.63405e-014	0.00501	0.54	0.000736433	0.44	4	0.139041	0.139041	0.269046	0.269046	0	2000	773	0	3	400	0.0959166	0.000184108	3	5	0	0
21054	4.02739	0.140959	-0.513	0.931	2.68493e-014	0.02301	0.53	0.000355245	0.96	4	0.141726	0.141726	0.239203	0.239203	0	670	774	0	6	134	0.0555158	8.88113e-005	1	3	0	0
450	1.06545	0.0372908	-0.745	0.379	7.103e-015	0.03201	0.57	0.00979149	0.87	3	0.0374938	0.0374938	0.101485	0.101485	0	97000	775	0	7	19400	1.2151	0.00244787	2	3	0	0
7066	0.505477	0.0176917	-0.867	0.845	3.36985e-015	0.03901	0.57	0.351892	0.88	3	0.017788	0.017788	0.0861277	0.0861277	0	2.7e+006	776	0	6	540000	3.303	0.0879731	3	4	0	0
12753	6.65245	0.232836	-0.263	0.245	4.43497e-014	0.01201	0.96	9.3189e-005	0.31	2	0.234103	0.234103	0.307429	0.307429	0	90	777	0	6	18	0.020347	2.32973e-005	4	2	0	0
29400	3.69072	0.129175	-0.157	0.937	2.46048e-014	0.02201	0.46	0.00044835	0.23	2	0.129879	0.129879	0.228986	0.228986	1	950	778	0	6	190	0.066106	0.000112088	3	7	0	0
647	1.52375	0.0533313	-0.658	0.369	1.01583e-014	0.01301	0.4	0.00595472	0.01	2	0.0536216	0.0536216	0.153547	0.153547	0	46000	779	0	5	9200	0.46	0.00148868	4	6	0	0
24569	0.410624	0.0143718	-0.406	0.773	2.73749e-015	0.03801	0.71	0.684277	0.53	4	0.0144501	0.0144501	0.164981	0.164981	0	6.2e+006	780	0	6	1.24e+006	0.245325	0.171069	2	1	0	0
27361	5.67477	0.198617	-0.516	0.311	3.78318e-014	0.00501	0.35	0.00028047	0.21	4	0.199698	0.199698	0.322436	0.322436	1	470	781	0	3	94	0.0464973	7.01176e-005	2	2	0	0
6512	4.61095	0.161383	-0.163	0.758	3.07397e-014	0.04501	0.73	0.000389764	0.96	1	0.162262	0.162262	0.278666	0.278666	1	770	782	0	4	154	0.0595147	9.74409e-005	4	2	0	0
2135	0.508807	0.0178083	-0.552	0.305	3.39205e-015	0.02701	0.54	0.452773	0.07	1	0.0179052	0.0179052	0.0767972	0.0767972	0	3.7e+006	783	0	5	740000	7.35095	0.113193	3	7	0	0
20479	6.68799	0.23408	-0.073	0.252	4.45866e-014	0.04301	0.48	0.000351702	0.03	4	0.235354	0.235354	0.39648	0.39648	1	660	784	0	0	132	0.0550999	8.79255e-005	3	4	0	0
3566	5.9592	0.208572	-0.489	0.517	3.9728e-014	0.00301	0.56	0.000307667	0.58	1	0.209707	0.209707	0.344524	0.344524	0	540	785	0	2	108	0.0498397	7.69166e-005	1	5	0	0
11054	1.86741	0.0653593	-0.46	0.704	1.24494e-014	0.03001	0.51	0.00678905	0.8	3	0.0657151	0.0657151	0.220021	0.220021	0	56000	786	0	2	11200	0.299641	0.00169726	3	1	0	0
11437	0.490046	0.0171516	-0.905	0.218	3.26697e-015	0.03401	0.64	0.510615	0.75	4	0.017245	0.017245	0.133109	0.133109	0	4.3e+006	787	0	5	860000	0.814509	0.127654	4	2	0	0
27042	1.18684	0.0415393	-0.532	0.662	7.91225e-015	0.02801	0.93	0.00734357	0.86	1	0.0417654	0.0417654	0.114997	0.114997	0	63000	788	0	7	12600	0.736998	0.00183589	1	3	0	0
11447	1.34793	0.0471775	-0.214	0.371	8.98618e-015	0.00901	0.73	0.0763778	0.6	3	0.0474343	0.0474343	0.0842903	0.0842903	0	400000	789	0	0	80000	26.9728	0.0190944	1	4	0	0
23270	5.65644	0.197975	-0.453	0.914	3.77096e-014	0.03301	0.87	0.000226022	0.91	2	0.199053	0.199053	0.308646	0.308646	1	340	790	0	4	68	0.0395474	5.65055e-005	2	1	0	0
13054	6.97975	0.244291	-0.093	0.389	4.65317e-014	0.02401	0.76	0.000251884	0.94	1	0.245621	0.245621	0.388669	0.388669	1	400	791	0	1	80	0.0428952	6.29709e-005	4	3	0	0
3101	0.925472	0.0323915	-0.175	0.778	6.16981e-015	0.03001	0.94	0.254412	0.22	4	0.0325679	0.0325679	0.102952	0.102952	0	1.8e+006	792	0	0	360000	12.1197	0.0636029	1	7	0	0
121	2.38754	0.0835638	-0.418	0.635	1.59169e-014	0.00401	0.64	0.0028213	0.11	1	0.0840187	0.0840187	0.209144	0.209144	0	15000	793	0	3	3000	0.262679	0.000705325	2	2	0	0
10	6.32695	0.221443	-0.607	0.67	4.21796e-014	0.03701	0.78	0.000106527	0.4	4	0.222649	0.222649	0.299813	0.299813	0	110	794	0	6	22	0.0224944	2.66317e-005	2	2	0	0
2578	2.03828	0.0713399	-0.479	0.256	1.35885e-014	0.01201	0.53	0.00670799	0.95	4	0.0717282	0.0717282	0.210035	0.210035	0	55000	795	0	1	11000	0.502991	0.001677	1	2	0	0
21650	0.410547	0.0143692	-0.71	0.914	2.73698e-015	0.02201	0.91	0.520093	0.82	4	0.0144474	0.0144474	0.189598	0.189598	0	4.4e+006	796	0	7	880000	0.0997418	0.130023	2	2	0	0
29952	0.373836	0.0130843	466	0.57	2.49224e-015	0.02201	0.78	0.70188	0.15	4	0.0131555	0.0131555	0.237438	0.237438	0	6.4e+006	797	0	7	1.28e+006	0.040552	0.17547	1	7	0	0
15246	1.92581	0.0674034	-0.95	0.818	1.28387e-014	0.04401	0.79	0.00972408	0.4	3	0.0677703	0.0677703	0.212569	0.212569	0	96000	798	0	0	19200	0.666863	0.00243102	3	6	0	0
15942	1.39847	0.0489464	631	0.494	9.32312e-015	0.03601	0.73	0.00938347	0.48	2	0.0492129	0.0492129	0.424506	0.424506	0	91000	799	0	4	18200	0.0110517	0.00234587	2	3	0	0
30130	6.34882	0.222209	-0.542	0.791	4.23254e-014	0.02001	0.63	0.000207929	0.64	1	0.223418	0.223418	0.341048	0.341048	0	300	800	0	3	60	0.0371484	5.19823e-005	2	5	0	0
15395	0.445956	0.0156085	-0.75	0.58	2.97304e-015	0.03501	0.88	0.905535	0.14	4	0.0156934	0.0156934	0.0651	0.0651	0	8.8e+006	801	0	4	1.76e+006	19.982	0.226384	3	2	0	0
15322	5.43158	0.190105	-0.343	0.851	3.62105e-014	0.03701	0.61	0.000315216	0.96	1	0.19114	0.19114	0.315451	0.315451	1	560	802	0	3	112	0.0507543	7.88041e-005	4	1	0	0
16579	5.53315	0.19366	-0.552	0.875	3.68876e-014	0.03201	0.64	0.000300023	0.99	1	0.194714	0.194714	0.318387	0.318387	1	520	803	0	3	104	0.0489081	7.50057e-005	2	3	0	0
26767	4.15747	0.145512	-0.636	0.78	2.77165e-014	0.01201	0.42	0.000326375	1	2	0.146304	0.146304	0.243035	0.243035	1	590	804	0	6	118	0.0520961	8.15937e-005	2	1	0	0
5123	1.91158	0.0669055	508	0.813	1.27439e-014	0.04601	0.83	0.00637871	0.48	2	0.0672697	0.0672697	0.195129	0.195129	0	51000	805	0	2	10200	0.484355	0.00159468	4	3	0	0
561	0.604328	0.0211515	455	0.694	4.02885e-015	0.03901	0.93	0.995009	0.45	2	0.0212666	0.0212666	0.138971	0.138971	0	9.9e+006	806	0	0	1.98e+006	3.65037	0.248752	2	3	0	0
16033	1.04372	0.0365301	-0.762	0.255	6.95811e-015	0.00801	0.69	0.132981	0.46	4	0.0367289	0.0367289	0.0857789	0.0857789	0	800000	807	0	1	160000	18.0804	0.0332453	4	2	0	0
26213	5.13687	0.17979	-0.292	0.935	3.42458e-014	0.02701	0.79	0.000365771	0.21	4	0.180769	0.180769	0.306774	0.306774	1	700	808	0	3	140	0.056745	9.14427e-005	2	7	0	0
31372	2.54066	0.088923	-0.653	0.817	1.69377e-014	0.02201	0.43	0.000964974	0.97	3	0.0894071	0.0894071	0.181999	0.181999	0	3000	809	0	7	600	0.117473	0.000241244	3	7	0	0
13510	0.628091	0.0219832	-0.985	0.693	4.18727e-015	0.01701	0.41	0.675434	0.05	2	0.0221029	0.0221029	0.404145	0.404145	0	6.1e+006	810	0	1	1.22e+006	0.036693	0.168858	1	4	0	0
25342	1.89246	0.0662362	-0.115	0.678	1.26164e-014	0.02101	0.6	0.00524264	0.47	3	0.0665968	0.0665968	0.186201	0.186201	0	38000	811	0	3	7600	0.418091	0.00131066	3	6	0	0
31610	2.07667	0.0726834	-0.592	0.964	1.38444e-014	0.02601	0.53	0.00795272	0.25	4	0.073079	0.073079	0.30165	0.30165	0	71000	812	0	0	14200	0.164446	0.00198818	4	4	0	0
29301	10.3785	0.363246	-0.192	0.748	6.91897e-014	0.03101	0.6	4.48039e-005	0.14	1	0.365223	0.365223	0.418077	0.418077	0	30	813	0	4	6	0.0117473	1.1201e-005	3	5	0	0
28758	8.39728	0.293905	-0.31	0.947	5.59819e-014	0.01601	0.74	7.8815e-005	0.48	2	0.295505	0.295505	0.376061	0.376061	0	70	814	0	4	14	0.0179444	1.97038e-005	2	3	0	0
553	0.450885	0.015781	-0.729	0.895	3.0059e-015	0.03901	0.88	0.666561	0.46	4	0.0158669	0.0158669	0.16258	0.16258	0	6e+006	815	0	5	1.2e+006	0.365982	0.16664	3	5	0	0
30195	2.64448	0.0925569	-0.929	0.463	1.76299e-014	0.04401	0.67	0.00417459	0.02	3	0.0930607	0.0930607	0.249312	0.249312	0	27000	816	0	0	5400	0.35242	0.00104365	4	1	0	0
16773	7.67778	0.268722	-0.516	0.787	5.11852e-014	0.03401	0.52	0.000243417	0.17	3	0.270185	0.270185	0.424807	0.424807	1	380	817	0	0	76	0.0418091	6.08542e-005	4	5	0	0
31690	0.417014	0.0145955	-0.157	0.446	2.78009e-015	0.03701	0.93	0.855795	0.43	1	0.0146749	0.0146749	0.0914844	0.0914844	0	8.2e+006	818	0	5	1.64e+006	3.65037	0.213949	4	4	0	0
845	1.27786	0.0447251	-0.182	0.778	8.51906e-015	0.02601	0.77	0.00952045	0.98	3	0.0449685	0.0449685	0.136479	0.136479	0	93000	819	0	5	18600	0.736998	0.00238011	1	4	0	0
16790	8.80189	0.308066	-0.784	0.721	5.86793e-014	0.04001	0.62	0.000169093	0.86	1	0.309743	0.309743	0.454843	0.454843	1	220	820	0	0	44	0.0318119	4.22732e-005	4	7	0	0
9777	5.76408	0.201743	-0.386	0.55	3.84272e-014	0.03201	0.63	0.000419569	0.3	1	0.202841	0.202841	0.353204	0.353204	0	860	821	0	1	172	0.0628967	0.000104892	1	4	0	0
26544	5.55079	0.194278	-0.932	0.893	3.70053e-014	0.04201	0.35	0.000463945	0.6	1	0.195335	0.195335	0.346607	0.346607	0	1000	822	0	1	200	0.0678233	0.000115986	2	5	0	0
39	4.25054	0.148769	-0.533	0.521	2.83369e-014	0.00801	0.99	0.000307667	0.93	2	0.149579	0.149579	0.24574	0.24574	0	540	823	0	6	108	0.0498397	7.69166e-005	3	2	0	0
1697	2.02016	0.0707057	-0.67	0.455	1.34677e-014	0.00101	0.39	0.00686962	0.71	1	0.0710906	0.0710906	0.131207	0.131207	0	57000	824	0	1	11400	3.303	0.00171741	1	6	0	0
5961	2.71277	0.0949468	-0.229	0.2	1.80851e-014	0.02901	0.56	0.00200708	0.29	2	0.0954637	0.0954637	0.222934	0.222934	0	9000	825	0	3	1800	0.20347	0.00050177	3	1	0	0
26839	1.12877	0.0395068	-0.445	0.729	7.5251e-015	0.00801	0.57	0.00839463	0.9	2	0.0397219	0.0397219	0.282848	0.282848	0	77000	826	0	7	15400	0.0201375	0.00209866	1	2	0	0
8756	1.23816	0.0433356	-0.739	0.329	8.2544e-015	0.01501	0.74	0.00824864	0.62	2	0.0435715	0.0435715	0.0779316	0.0779316	0	75000	827	0	6	15000	4.92749	0.00206216	2	1	0	0
14735	0.405802	0.0142031	96	0.871	2.70535e-015	0.03101	0.58	0.71064	0.6	2	0.0142804	0.0142804	0.0577331	0.0577331	0	6.5e+006	828	0	6	1.3e+006	16.3598	0.17766	3	3	0	0
10131	0.455645	0.0159476	-0.567	0.97	3.03763e-015	0.04401	0.71	0.372595	0.77	3	0.0160344	0.0160344	0.0733255	0.0733255	0	2.9e+006	829	0	7	580000	4.45858	0.0931488	1	3	0	0
21813	3.45228	0.12083	-0.428	0.634	2.30152e-014	0.00201	0.93	0.000426048	0.07	4	0.121487	0.121487	0.212153	0.212153	1	880	830	0	7	176	0.0636239	0.000106512	2	2	0	0
29450	2.16593	0.0758074	-0.843	0.322	1.44395e-014	0.00101	0.48	0.00710857	0.97	3	0.0762201	0.0762201	0.397131	0.397131	0	60000	831	0	0	12000	0.0547395	0.00177714	4	6	0	0
10830	0.443669	0.0155284	58	0.338	2.95779e-015	0.01701	0.65	0.70188	0.18	3	0.0156129	0.0156129	0.0767972	0.0767972	0	6.4e+006	832	0	5	1.28e+006	7.35095	0.17547	2	5	0	0
27446	1.36706	0.0478473	-0.099	0.398	9.11376e-015	0.03301	0.75	0.00795272	0.33	2	0.0481077	0.0481077	0.24868	0.24868	0	71000	833	0	5	14200	0.0668589	0.00198818	2	5	0	0
21552	3.39582	0.118854	-0.652	0.84	2.26388e-014	0.04201	0.4	0.000445198	0.78	1	0.119501	0.119501	0.210411	0.210411	0	940	834	0	7	188	0.0657571	0.0001113	2	5	0	0
210	4.55645	0.159476	-0.165	0.943	3.03763e-014	0.02101	0.73	0.000203283	0.4	4	0.160344	0.160344	0.24373	0.24373	1	290	835	0	7	58	0.036524	5.08208e-005	4	6	0	0
24791	5.14746	0.180161	-0.726	0.724	3.43164e-014	0.00401	0.65	0.00045462	0.3	1	0.181142	0.181142	0.320201	0.320201	1	970	836	0	2	194	0.0667982	0.000113655	2	4	0	0
31734	0.425011	0.0148754	-0.765	0.373	2.83341e-015	0.03501	0.66	0.805322	0.67	1	0.0149564	0.0149564	0.0767972	0.0767972	0	7.6e+006	837	0	5	1.52e+006	7.35095	0.201331	2	2	0	0
16354	3.32245	0.116286	-0.152	0.624	2.21496e-014	0.01601	0.49	0.00116896	0.22	3	0.116919	0.116919	0.246717	0.246717	0	4000	838	0	3	800	0.135647	0.00029224	2	2	0	0
30410	6.23045	0.218066	615	0.662	4.15364e-014	0.04901	0.98	0.000340963	0.78	2	0.219253	0.219253	0.367215	0.367215	0	630	839	0	1	126	0.0538331	8.52407e-005	4	2	0	0
3897	4.85124	0.169793	-0.223	0.616	3.23416e-014	0.00801	0.57	0.000426048	0.05	3	0.170718	0.170718	0.298123	0.298123	1	880	840	0	3	176	0.0636239	0.000106512	1	1	0	0
30295	0.428722	0.0150053	-0.136	0.723	2.85815e-015	0.03301	0.38	0.452773	0.97	4	0.015087	0.015087	0.117908	0.117908	0	3.7e+006	841	0	7	740000	0.666863	0.113193	1	5	0	0
19350	3.32245	0.116286	-0.217	0.967	2.21496e-014	0.00501	0.98	0.00116896	0.75	4	0.116919	0.116919	0.246717	0.246717	0	4000	842	0	3	800	0.135647	0.00029224	4	1	0	0
10401	5.57619	0.195167	-0.025	0.247	3.71746e-014	0.01101	0.73	0.0002348	0.48	1	0.196229	0.196229	0.306449	0.306449	1	360	843	0	4	72	0.040694	5.87e-005	1	4	0	0
20029	6.15323	0.215363	-0.94	0.475	4.10216e-014	0.00701	0.39	0.000226022	0.61	1	0.216536	0.216536	0.335754	0.335754	0	340	844	0	3	68	0.0395474	5.65055e-005	4	2	0	0
6889	0.746159	0.0261156	-0.336	0.248	4.97439e-015	0.02901	0.56	0.132981	0.72	3	0.0262577	0.0262577	0.193672	0.193672	0	800000	845	0	5	160000	0.181741	0.0332453	3	2	0	0
27840	1.87649	0.0656771	-0.735	0.803	1.25099e-014	0.01901	0.54	0.00341769	0.84	2	0.0660347	0.0660347	0.170395	0.170395	0	20000	846	0	5	4000	0.303315	0.000854424	1	1	0	0
2168	1.8281	0.0639835	734	0.803	1.21873e-014	0.01201	0.37	0.00896638	0.07	3	0.0643318	0.0643318	0.532069	0.532069	0	85000	847	0	1	17000	0.012214	0.0022416	1	1	0	0
21640	8.12158	0.284255	-0.772	0.25	5.41439e-014	0.01801	0.53	8.61522e-005	0.66	4	0.285803	0.285803	0.369836	0.369836	0	80	848	0	4	16	0.0191833	2.15381e-005	4	3	0	0
27204	1.41837	0.0496428	-0.635	0.685	9.45578e-015	0.04601	0.63	0.00903656	0.52	3	0.0499131	0.0499131	0.107332	0.107332	0	86000	849	0	4	17200	2.70426	0.00225914	2	4	0	0
23553	1.80216	0.0630757	-0.416	0.657	1.20144e-014	0.02901	0.62	0.00931461	0.77	3	0.0634191	0.0634191	0.506119	0.506119	0	90000	850	0	1	18000	0.0149182	0.00232865	4	4	0	0
29666	1.85374	0.0648809	-0.873	0.348	1.23583e-014	0.04301	0.97	0.00353068	0.17	2	0.0652341	0.0652341	0.169359	0.169359	0	21000	851	0	5	4200	0.310805	0.000882669	3	1	0	0
26461	2.10884	0.0738095	-0.187	0.253	1.4059e-014	0.03501	0.69	0.00612607	0.46	3	0.0742114	0.0742114	0.21364	0.21364	0	48000	852	0	1	9600	0.469894	0.00153152	2	6	0	0
20379	0.569894	0.0199463	-0.37	0.773	3.79929e-015	0.01601	0.98	0.921962	0.35	2	0.0200549	0.0200549	0.186191	0.186191	0	9e+006	853	0	1	1.8e+006	0.814509	0.23049	2	5	0	0
27445	2.57648	0.0901769	-0.798	0.476	1.71766e-014	0.00801	0.97	0.00116896	1	2	0.0906678	0.0906678	0.191323	0.191323	0	4000	854	0	6	800	0.135647	0.00029224	4	7	0	0
26671	5.68108	0.198838	-0.369	0.446	3.78739e-014	0.00801	0.79	0.000112888	0.22	3	0.19992	0.19992	0.272152	0.272152	0	120	855	0	7	24	0.0234947	2.82221e-005	4	4	0	0
14195	7.70041	0.269514	-0.438	0.684	5.13361e-014	0.03201	0.62	0.000193827	0.57	1	0.270982	0.270982	0.408242	0.408242	1	270	856	0	1	54	0.035242	4.84567e-005	2	7	0	0
18230	0.557619	0.0195167	-0.24	0.216	3.71746e-015	0.00901	0.86	0.442956	0.77	4	0.0196229	0.0196229	0.21614	0.21614	0	3.6e+006	857	0	4	720000	0.164446	0.110739	4	6	0	0
13194	0.348234	0.0121882	-0.628	0.527	2.32156e-015	0.01801	0.9	0.880753	0.01	2	0.0122546	0.0122546	0.194398	0.194398	0	8.5e+006	858	0	7	1.7e+006	0.0902501	0.220188	2	6	0	0
7615	6.50639	0.227724	-0.732	0.638	4.33759e-014	0.02001	0.48	0.000243417	0.25	2	0.228963	0.228963	0.359995	0.359995	1	380	859	0	2	76	0.0418091	6.08542e-005	1	4	0	0
4537	0.45873	0.0160555	-0.164	0.987	3.0582e-015	0.03901	0.45	0.630768	0.2	2	0.0161429	0.0161429	0.064468	0.064468	0	5.6e+006	860	0	5	1.12e+006	14.803	0.157692	2	6	0	0
30398	0.663446	0.0232206	-0.135	0.508	4.42298e-015	0.01801	0.55	0.56686	0.62	1	0.023347	0.023347	0.172737	0.172737	0	4.9e+006	861	0	1	980000	1.09947	0.141715	4	3	0	0
2737	12.5488	0.439209	-0.396	0.972	8.36589e-014	0.03401	0.35	2.1541e-005	0.61	1	0.441601	0.441601	0.440643	0.440643	1	10	862	0	5	2	0.00678233	5.38526e-006	4	5	0	0
10283	1.3038	0.0456329	-0.914	0.663	8.69198e-015	0.03901	0.92	0.00718733	0.44	2	0.0458813	0.0458813	0.177831	0.177831	0	61000	863	0	6	12200	0.181741	0.00179683	2	3	0	0
7530	6.047	0.211645	-0.792	0.745	4.03134e-014	1e-005	0.95	0.000369246	0.38	4	0.212797	0.212797	0.361768	0.361768	1	710	864	0	1	142	0.0571489	9.23114e-005	4	3	0	0
24179	0.684926	0.0239724	-0.264	0.985	4.56617e-015	0.02001	0.55	0.666561	0.03	1	0.0241029	0.0241029	0.509927	0.509927	0	6e+006	865	0	0	1.2e+006	0.0201375	0.16664	1	7	0	0
30026	2.59766	0.090918	803	0.274	1.73177e-014	0.01001	0.9	0.00437826	0.73	3	0.091413	0.091413	0.247095	0.247095	0	29000	866	0	0	5800	0.36524	0.00109456	1	3	0	0
16929	2.098	0.0734301	-0.028	0.741	1.39867e-014	0.01601	0.66	0.00621085	0.14	3	0.0738298	0.0738298	0.21309	0.21309	0	49000	867	0	1	9800	0.474763	0.00155271	3	7	0	0
4992	2.75979	0.0965925	-0.814	0.515	1.83986e-014	0.03901	0.84	0.00153173	0.19	2	0.0971183	0.0971183	0.215589	0.215589	0	6000	868	0	4	1200	0.166132	0.000382933	1	4	0	0
23829	8.87337	0.310568	842	0.63	5.91558e-014	0.02601	0.9	5.4275e-005	0.86	1	0.312259	0.312259	0.370535	0.370535	1	40	869	0	5	8	0.0135647	1.35687e-005	3	5	0	0
31088	2.05566	0.0719482	594	0.506	1.37044e-014	0.04801	0.84	0.0016975	0.02	4	0.0723399	0.0723399	0.163709	0.163709	0	7000	870	0	7	1400	0.179444	0.000424374	3	4	0	0
9437	4.93937	0.172878	-0.608	0.278	3.29291e-014	0.03801	0.6	0.00016393	0.95	4	0.173819	0.173819	0.253765	0.253765	1	210	871	0	7	42	0.0310805	4.09825e-005	2	2	0	0
28949	6.10591	0.213707	-0.223	0.82	4.07061e-014	0.01901	0.81	0.00044835	0.74	1	0.21487	0.21487	0.378834	0.378834	1	950	872	0	0	190	0.066106	0.000112088	4	2	0	0
6919	0.570537	0.0199688	-0.383	0.48	3.80358e-015	0.00801	0.86	0.538921	0.36	4	0.0200775	0.0200775	0.0690691	0.0690691	0	4.6e+006	873	0	3	920000	22.0835	0.13473	4	5	0	0
240	1.3819	0.0483665	-0.586	0.539	9.21266e-015	0.03801	0.9	0.00772711	0.35	1	0.0486298	0.0486298	0.0613238	0.0613238	0	68000	874	0	5	13600	18.0804	0.00193178	4	2	0	0
17120	1.26424	0.0442484	-0.959	0.753	8.42828e-015	0.02301	0.95	0.00780267	0.88	1	0.0444893	0.0444893	0.349265	0.349265	0	69000	875	0	6	13800	0.012214	0.00195067	4	1	0	0
28560	4.8792	0.170772	-0.335	0.576	3.2528e-014	0.03301	0.91	0.000419569	1	1	0.171702	0.171702	0.298981	0.298981	0	860	876	0	3	172	0.0628967	0.000104892	1	3	0	0
18384	0.638396	0.0223439	209	0.609	4.25597e-015	0.03301	0.57	0.491525	0.71	4	0.0224655	0.0224655	0.109259	0.109259	0	4.1e+006	877	0	2	820000	4.92749	0.122881	2	4	0	0
2422	0.47719	0.0167016	-0.054	0.334	3.18126e-015	0.03001	0.43	0.954599	0.29	1	0.0167926	0.0167926	0.132305	0.132305	0	9.4e+006	878	0	3	1.88e+006	1.64022	0.23865	1	5	0	0
14809	0.336925	0.0117924	813	0.571	2.24617e-015	0.04701	0.49	0.978895	0.33	2	0.0118566	0.0118566	0.0697493	0.0697493	0	9.7e+006	879	0	7	1.94e+006	5.44572	0.244724	1	5	0	0
19951	0.891933	0.0312176	94	0.354	5.94622e-015	0.02301	0.69	0.219883	0.04	1	0.0313876	0.0313876	0.545538	0.545538	0	1.5e+006	880	0	1	300000	0.0110517	0.0549708	3	6	0	0
30181	0.488743	0.017106	-0.59	0.75	3.25829e-015	0.03501	0.94	0.675434	0.53	2	0.0171991	0.0171991	0.137817	0.137817	0	6.1e+006	881	0	4	1.22e+006	0.994843	0.168858	1	3	0	0
12472	1.41837	0.0496428	-0.459	0.421	9.45578e-015	0.04101	0.63	0.00903656	0.15	2	0.0499131	0.0499131	0.0619251	0.0619251	0	86000	882	0	4	17200	24.406	0.00225914	1	2	0	0
10108	4.41952	0.154683	-0.011	0.838	2.94635e-014	0.04801	0.9	0.000348141	0.5	3	0.155525	0.155525	0.2615	0.2615	1	650	883	0	5	130	0.0546809	8.70352e-005	3	1	0	0
10239	1.09171	0.0382097	-0.537	0.89	7.27804e-015	0.04001	0.68	0.00917611	0.96	4	0.0384177	0.0384177	0.106688	0.106688	0	88000	884	0	7	17600	0.994843	0.00229403	3	3	0	0
2362	2.80503	0.0981762	-0.888	0.771	1.87002e-014	0.03401	0.94	0.00229435	0.92	3	0.0987106	0.0987106	0.236371	0.236371	0	11000	885	0	2	2200	0.224944	0.000573587	1	3	0	0
18239	3.61739	0.126609	-0.322	0.291	2.41159e-014	0.04101	0.92	0.000376147	0.5	4	0.127298	0.127298	0.217167	0.217167	1	730	886	0	7	146	0.0579483	9.40368e-005	1	7	0	0
17618	2.36435	0.0827522	-0.453	0.943	1.57623e-014	0.03501	0.5	0.00116896	0.73	4	0.0832027	0.0832027	0.175571	0.175571	0	4000	887	0	7	800	0.135647	0.00029224	1	5	0	0
29363	0.359303	0.0125756	-0.805	0.284	2.39535e-015	0.01301	0.58	0.796834	0.71	2	0.0126441	0.0126441	0.112158	0.112158	0	7.5e+006	888	0	7	1.5e+006	0.814509	0.199209	2	6	0	0
20868	6.27808	0.219733	869	0.528	4.18539e-014	0.02001	0.97	0.00041631	0.27	3	0.220929	0.220929	0.384138	0.384138	0	850	889	0	0	170	0.06253	0.000104078	1	7	0	0
26562	0.475648	0.0166477	-0.654	0.2	3.17099e-015	0.01701	0.41	0.73676	0.71	3	0.0167383	0.0167383	0.0667481	0.0667481	0	6.8e+006	890	0	4	1.36e+006	18.0804	0.18419	2	1	0	0
16766	1.85602	0.0649607	-0.053	0.734	1.23735e-014	0.00101	0.44	0.00861125	0.56	3	0.0653143	0.0653143	0.374943	0.374943	0	80000	891	0	1	16000	0.0495303	0.00215281	2	7	0	0
1653	0.447383	0.0156584	-0.249	0.544	2.98255e-015	0.03501	0.9	0.520093	0.86	1	0.0157436	0.0157436	0.0577331	0.0577331	0	4.4e+006	892	0	6	880000	16.3598	0.130023	2	5	0	0
18483	0.938792	0.0328577	-0.422	0.785	6.25861e-015	0.02701	0.83	0.24304	0.15	3	0.0330366	0.0330366	0.11378	0.11378	0	1.7e+006	893	0	0	340000	8.12406	0.06076	4	4	0	0
852	0.403015	0.0141055	-0.156	0.619	2.68677e-015	0.01501	0.56	0.954599	0.96	4	0.0141823	0.0141823	0.184227	0.184227	0	9.4e+006	894	0	5	1.88e+006	0.22198	0.23865	3	6	0	0
22214	0.527397	0.0184589	113	0.201	3.51598e-015	0.00201	0.67	0.693093	0.18	4	0.0185594	0.0185594	0.111064	0.111064	0	6.3e+006	895	0	3	1.26e+006	3.303	0.173273	2	6	0	0
20392	6.51827	0.228139	-0.58	0.967	4.34551e-014	0.01601	0.78	0.000193827	0.45	4	0.229381	0.229381	0.34557	0.34557	1	270	896	0	3	54	0.035242	4.84567e-005	3	5	0	0
1009	0.414004	0.0144901	338	0.788	2.76003e-015	0.03301	0.39	0.666561	0.66	2	0.014569	0.014569	0.217203	0.217203	0	6e+006	897	0	6	1.2e+006	0.0816617	0.16664	2	3	0	0
29566	1.53313	0.0536594	535	0.525	1.02208e-014	0.01501	0.99	0.00734357	0.87	1	0.0539515	0.0539515	0.21614	0.21614	0	63000	898	0	4	12600	0.164446	0.00183589	2	2	0	0
8991	1.82276	0.0637967	-0.526	0.69	1.21518e-014	0.01901	0.97	0.00903656	0.51	1	0.064144	0.064144	0.257694	0.257694	0	86000	899	0	1	17200	0.22198	0.00225914	4	7	0	0
29024	2.05529	0.0719352	-0.15	0.62	1.37019e-014	0.03501	0.75	0.00817516	0.63	2	0.0723268	0.0723268	0.21795	0.21795	0	74000	900	0	0	14800	0.603403	0.00204379	3	1	0	0
30424	4.78467	0.167464	-0.086	0.732	3.18978e-014	0.00301	0.62	0.000442036	0.09	3	0.168375	0.168375	0.296071	0.296071	0	930	901	0	3	186	0.0654064	0.000110509	1	6	0	0
